good price and works great and looks good.	2	0	0	1	5
I love this little chrome book. Perfect for my real estate presentations. Not great for printing at the office.	0	0	0	0	2
Great Product	2	8	2	3	3
Good for the price	3	9	2	8	3
Hooks up easy with house	3	1	0	0	2
Outstanding device for the money....	2	5	2	3	4
Love the laptop started off slow but I'm satisfied with it.	3	2	1	8	7
It came, and the laptop runs great, but the thing on the side that looks like a cd rom is not. Its a dummy.	3	7	3	8	4
Lenovo is a reliable product but the laptop I received would not boot up. Called technical support walked me through a set up but computer crashed. Returning product	3	9	2	8	6
Great laptop.	3	7	2	8	0
Great product, brought for middle schooler for homework, works perfect as he does all his homework online.	2	1	0	0	4
Laptop is good very fast and serving my purpose	3	6	2	3	3
Love the computer, but the mic is horrible and every mic I plug in sounds terrible	3	9	2	8	6
No issue at all.	3	7	2	8	0
I love it, just having a hard time hooking it up to my printer. Can't understand what i'm supposed to do. Very complicated.	3	1	0	0	2
My last lenovo lasted seven years so I have high hopes for this one.	3	6	3	8	3
powerful & light, works great	2	9	0	2	4
Upgraded to the windows 10pro. Loved the laptop, good display, light, fast, perfect to bring around for work use.	2	7	2	3	3
Purchased this in June for my son's birthday. He's an fps gamer and loves it.	3	9	2	8	3
Came with no Operating System	0	0	0	0	4
Android apps regularly crash or freeze the system. Even Google's apps do this. We need a bug fix now or a refund check	1	1	0	1	4
This computer does everything I need. Word, internet browsing, and Netflix. Very lightweight, pretty and functional.	2	1	0	1	7
Fits all my reasons for buying	4	6	4	8	3
So far, I love this computer, the best computer for the price.	3	1	0	8	2
Best thing I've ever bought on amazon. Beats the crap out of my friend's gaming DESKTOP he built for the same price.	3	7	2	8	0
"Really fast machine, the only problem I had is the continuos ""oh-no"" message from chrome"	3	9	2	8	6
Item was not a touchscreen and did not have backlit	1	7	2	3	4
This laptop has been a great buy. It is very light, fast and neat. I am very happy with it	2	6	5	4	3
Second one purchased and second one with a defective screen. Total waste of money and time.	1	1	0	1	4
Good performance.Heats up quickly on consuming GPU.	3	9	3	8	0
Only 8 weeks old but already defective. Too cheap to be true.	3	0	0	7	5
Received it very promptly. Machine runs great.	2	0	0	1	5
a gift	3	2	1	8	7
Your product is working better than expected. When need arises I will get another	2	6	0	7	2
I have had this computer for 2 years and it still works good as new. I love the size and a pretty inexpensive laptop for how good it works!	2	1	0	0	4
Terrible Purchase. Returned it after 1 day.	2	0	0	1	5
Beautifuly crafted product.	2	8	2	3	3
Great computer except the lighted key board. Pushing the space key with your thumb is near impossible.	4	8	3	8	0
It did not include a charger	3	4	2	8	3
great gaming laptop! all the the specs more expensive competitors have at a fraction of the price. Its big, but who wants to game small?	4	7	5	8	0
very nice computer for my kid, great for school work and gaming	3	6	3	8	0
could not connect to the internet after a week.	2	6	0	7	2
Nice laptop. Really love it	3	0	0	7	5
I like very much how it work.	3	9	3	9	3
Easiest installation & loading EVER!! Voice starts to talk you thru it and you talk back to give info. Greatest!!	3	3	1	8	3
went from mac air to this and glad i did	2	7	2	3	3
It has not been year and I am having trouble with the laptop, the screen is blank and can't on at all.	2	0	0	1	5
hasnt let me down yet	2	0	0	1	5
Stopped working after 2 days. Sent it back.	4	4	2	9	3
just what my husband needed	3	4	2	8	3
It's not as fast as I thought it would be, but it's sufficient for me.	3	0	0	7	5
Equally good a development and gaming platform - very happy with this laptop.	3	7	2	8	0
Great product, came as described, very fast shipping	2	0	0	1	5
A decent gaming laptop. Only thing I'm going to complain about is that the Battery life is only 2 hours not 7 as they advertised.	3	7	3	8	0
i just started it and already it's slow... what's gonna happen when i put programs and files in it?	2	0	0	1	5
I bought it in December and I have not had any issues so far. Its performance is quite impressive and has a good battery life.	2	6	5	4	3
HAD TO SPEND HOURS AND HOURS WITH TECK SUPORT TO GET THIS THING WORKING	2	0	0	1	2
It's Good for me. But I can't know power on or not when I press power button.	2	0	0	1	5
*No usb portsOther is ok	1	1	0	1	4
Bought this yesterday! Already does not work! Staring at a black screen for 20 minutes while it is thinking. I am SOOOOOO pissed!	3	0	0	7	5
Super Fast for the Price!!! Yee Haw!....I live in KY	2	0	0	1	2
Excellent unit	2	8	2	3	3
"Yo. My kid was like ""thanks for getting me this lap top for my birthday. For Christmas can we make it work better?"""	3	0	0	8	2
Okay for The Money	4	2	1	8	6
Arrived on time beautiful laptop all set to go online love it no problems	3	4	1	8	3
Very very very slow processor , I hate my laptop, very bad performance of lapy,	3	6	2	9	3
It's good!But there are some inconveniences in using Korean programs.	1	1	0	1	4
Very disappointed sitting thru my 3rd 3-4 hr restart. My tablet and phone work just fine. I think I'm returning it.	3	4	1	8	3
It’s beautiful! Screen is big, style is sleek, keyboard & lighting is wonderful! Love it!	4	4	2	9	3
Highly recommended!	3	7	3	3	0
Mine did not come with the SSD. but it came with the 1TB HDD. I am sending it back	3	6	2	3	3
Awesome product and great service!!! Highly recommend!!	3	1	0	0	2
The computer is just fine right now. However it's cheaper than I bought. I bought it two weeks ago. And it's getting cheaper.	2	6	5	4	3
A bit slow, but works fine.	2	0	0	1	5
Won't hold charge and won't pick up wifi. I would like to have someone contact me for a return and replacement.	2	0	0	1	5
A very pleasant surprise. Seems quite snappy and a very good value for the money.	3	2	1	8	7
Absolutely perfect for our mobile business laptop. Quick, light, thin and error free. Quality is similar to Apple products.	2	5	2	3	3
I was nervous about ordering a refurbished computer, but couldn’t be happier with it!	0	9	0	0	4
Help my granddaughter with her homework	2	0	0	1	2
Bought this couple days ago for my business and i love it, battery life is lasting.... really really love it	0	0	0	0	2
Just what I expected and wanted, a simple browser.	2	1	0	0	4
It’s great	3	9	3	8	0
Nice laptop, does everything I need it to do while away from my office.	3	9	3	9	3
Slow. Glitchy. Returned.	3	2	1	8	7
Todo en orden	3	0	0	7	5
Excelente pc	3	7	2	8	4
Purchased this computer to play a video game my other computer could not handle and it works flawlessly!	3	6	3	3	0
Good computer	2	6	3	8	3
Great, computer!	3	6	2	3	3
Significant connectivity issues. SLOW restart. But an overall decent product ... the 62% Of the time it works.	5	4	2	8	3
Really great, will priced, terrific value, happy son.	3	7	2	8	0
Can't handle much of anything. The system reboots when its processed too much. That happens once in a while.	2	0	0	1	2
Excellent Product. I'm really happy with this laptop! The Battery is really amazing and It is slim, I love it!	3	9	2	8	3
Love this computer, what a great deal	3	5	4	9	3
great computer, as long as you only want to steam tv/YouTube or do homework.	0	0	0	0	4
I got a defective item. Hinges were loose and the screen flickered almost immediately in my first use.	3	9	2	8	3
So far so good.	3	7	5	8	0
Display image flickered and wobbled. Internet research indicated this is a known issue. Unit returned but only repair not replacement offered since purchased from USA for delivery to Australia. Disappointing.	1	1	0	1	4
Excelente producto!!. Tenia miewo, pues todos los comentarios hacia la marca y hasta del modelo no eran alentadoras. Pero muy buen producto	2	6	3	8	3
Nice laptop. Cheap and quick.I recommend it for professionals. Windows in it is just for dummy reasons.	2	0	0	1	2
Verey happy	4	6	1	8	3
the sound of the laptop is distorted, it is supposed to have a good sound card butcher this sucks, the seller did not answer for this problem	3	7	3	8	0
My son love it	0	0	0	0	4
This was unbelievably slow and faulty. The software was a mess and should have never been sent out.	4	2	1	8	6
thank you	3	3	1	8	3
I've already had tons of issues with this computer, in only six months. I won't buy another Dell.	3	9	3	9	3
Excellent laptop! Does exactly what we need it to and does it well.	3	7	2	8	0
Can't beat the cost-benefit ratio, on this elegant, functional business laptop, which delivers solid heavy-duty work performance all day.	3	9	2	8	3
super lightweight. silent operation.	2	0	0	1	5
Service was good. Received fast. But had to return. The keyboard stopped working. But until then was a good computer	3	7	3	8	6
Great laptop love it.	3	7	2	8	0
Works super	2	6	0	7	2
Love it	3	0	0	7	5
its not what i expected	4	6	3	8	3
Dont buy this laptop, the hinges are broken	3	9	3	8	0
Excellent laptop!	3	0	0	8	2
it sucks do NOT get it it takes for ever to load repeat no way don't get it i hate you if you do Acer should go out of business	3	1	0	0	2
This product stopped working after only two months. Not acceptable.	0	0	0	0	4
Loved my first Chromebook so much, I had to buy this one for my wife since she was always borrowing mine instead of her Windows laptop LOL	2	1	0	0	4
Great purchase at a great price	2	0	0	1	5
Never seen a laptop so slow, it's the worst computer I've ever had. This product is garbage.	3	7	3	8	6
I like it because it is good for basic users.	3	1	0	0	2
just got it today, came in perfect condition. Will update if anything is up - 5 stars Day 1	2	0	0	1	5
Bought it for my wife. Very nice computer.	3	0	0	8	2
The item was left outside leaning against the front tire of my truck. Good thing there was no rain or snow and no one took it	3	2	1	8	7
Great product !	3	1	0	0	2
HorriAble Product	2	0	0	1	2
Love this computer! Great purchase for the money. It's quick and reliable. No complaints!	3	7	2	8	4
Was running fine for a while and now it’s crashing every hour	3	1	1	8	6
Brand new laptop and within the 1st 2 days of use the mouse did not work	2	0	0	1	2
love it	3	7	2	8	4
The product was as promised and is fantastic!	3	1	0	0	2
The computer memory is used up pretty fast by the windows update. It runs okay while online.	0	0	0	1	2
Great Laptop for the price!!	2	0	0	1	2
Love it! Little noisy but plays games in very high quality.	3	7	2	8	0
Awesome sauce!!	2	0	0	1	4
Well made, looks very high end. Battery life is great and for what I do on the laptop it suits me. The Android apps work very well too.	1	1	0	1	4
Sold a laptop damage. It Does not works. The purchase was a fraud	3	6	2	8	3
Fantastic laptop, for the price, it works great!! Love it!!	2	1	0	1	7
Easy to use and convenient to carry.	3	1	0	0	2
Absolutely fantastic product.Can't fault it,...	1	1	0	1	4
Great value for the price.	3	9	2	8	3
Only used it once so far.	3	1	0	0	2
slower than slow.very disappointed.return.	3	4	1	8	3
too slow not what I expected	2	0	0	1	4
Best laptop yet!!!	3	9	3	9	3
Son loves it...and the colors on the keyboard are so cool :)	3	7	3	8	0
fastest PC out there	2	7	3	8	3
The speaker sound horrible, I can barely hear the music or video playing.	3	9	3	8	0
Product received was new and as stated in description.	4	7	3	8	0
Display bright and sharp, s-pen high sensitive and slim body, very good.	1	1	0	1	4
Few days then black screen appear! Can't shut down and odor burn from this. I throw in water and boom! Dangerous. I demend refund!!!	2	0	0	1	5
super light	1	1	0	1	4
Much clearer and faster then previous laptop	3	5	4	9	3
Product could barely run basic functions i.e. internet explorer, download applications, etc. customer service was as poor as the product.	3	7	3	8	6
Exactly what I was expecting!	2	0	0	1	5
Its great!!	3	8	3	8	0
The battery life is terrible^10. The computer is already slowing down. I would not recommend.	3	6	3	8	3
Met my expectations	2	0	0	1	5
I love this little laptop. I used it for blogging and school. It's lightweight and looks brand new. I never would have thought it was refurbished	2	0	0	1	5
Fast service. great chrome book for husband.But it does after 2 weeks.	3	1	0	0	2
I was supposed to get a code for a year free of Microsoft and did not get and no one could help me. My daughter needed this for school.	2	0	0	1	5
NO POWER PACK!!. What good is a 3hr computer worth? Astonished.	2	6	0	7	2
Keyboard doesn’t work.	2	0	0	1	4
super cool. great value for money.	2	6	5	4	3
Same issues other are having touchscreen just stops working via touch. Still works with stylist. Machine is 3 months old unacceptable.	1	1	0	1	4
Barely use it and there is no more memory space	2	0	0	1	2
Perfect for my music.	2	0	0	1	5
Laptop hangs a lot. Does weird stuff. I'll keep it but not very happy with it at all.	3	0	0	8	2
It’s a great laptop. I am very happy with it.	3	6	3	8	3
Received today, returning tomorrow. It's slower than my 8 year old HP. Really horribly slow.	3	0	0	7	4
Like the storage	3	1	0	8	2
Amazing laptop, no issues with it so far.	2	7	2	3	3
Absolutely love it. Got it as a gift for my dad and he loves it. One of the best netbooks currently on the market.	2	0	0	1	5
Love it is great!	3	6	2	9	3
Large screen. Good quality for a refurbished product. Very good price.	3	1	0	0	2
Es muy lenta	3	1	0	7	5
One of the best budget laptops in Acer	3	3	1	8	3
No complaints at all, sure wish I would have bought one earlier. Easy to use, great quality.	3	9	2	8	6
Dead pixel on display on arrival	3	7	3	8	3
The best laptop for its price. I recommend it, definitely	3	1	2	8	6
It arrived exactly as described and timely.	2	1	0	0	4
Very lightweight, easy to use, great battery life, still getting used to only having chrome options	3	1	0	0	2
Great little computer for the price. It's fast, and nice for consuming media especially.	2	0	0	1	2
It worked for a short while then quit---I need to take it somewhere for service---don't know what is the matter with it---thanks Terry	2	0	0	1	5
chrome sucks	3	1	0	0	2
Bought this for my Son, I am not computer savvy, buy according to my son, this is the best!	3	6	5	8	0
Died four months later .Do not buy this junk	4	6	1	8	3
I'm really disappointed there are no USB ports! I guess I just assumed there would be at least one on there.	1	1	0	1	4
I would like to review this laptop on my YouTube homepage. My name is Felicia. My YouTube homepage isFeliciastuddard. This laptop is really fast for me.	2	0	0	1	5
Runs as it should, keeps really cool for a gaming pc. I recommend reinstalling the operating system first before using.	3	7	2	8	0
I love it! I can take it anywhere & switch into tablet. It’s light so I can carry around.	2	7	3	3	3
Internet is so slow. Opening folders is really slow...	3	2	1	8	7
LIGTH and faster . veri nice. excelent batery time	2	5	2	3	4
love it	3	7	3	8	6
Light, good size screen, fast, and reliable!	2	7	3	8	3
Nice computer for the kids school stuff. They work well so far.	0	9	0	2	4
Great chromebook! lots of features!	1	1	0	1	4
It's a great little laptop, but I miss dvd player and keypad...It runs great and I've had not problems with it.	3	7	3	8	3
Godly speed in boot ups, and can handle most productive applications easily. Would totally recommend to any student or colleague.	1	1	0	1	4
Slower than slow. Confirmed the specs, but just not even remotely up to snuff. 2 stars for looks!	3	0	0	8	2
zero problems	3	9	2	8	3
Works Great..I got it for my girls for Christmas :)	0	0	0	0	4
Loved it. Just what I expected	4	7	5	8	0
I like this laptop, although I truly would like something smaller---but that's on me, I should have measured what it'd be!	3	9	2	8	3
It was a gift, and it was in pristine condition. Booted up immediately, looked fantastic, and was extremely well packed.	3	1	0	0	2
Great value for the money.	3	7	2	8	0
This is by far the Best Small Size Laptop I brought.Works great especially with the 4G Ram and enough storage of 32GBeverything just works great. No lag.Highly recommended	2	0	0	1	5
works perfectly.........	3	1	0	0	2
Fantastic laptop works great fancy and fast	4	7	3	8	0
one of the best I've owner and I've had several . I will never buy anything other then from them.	2	6	0	7	2
So far my daughter is enjoying it! Brought it as a Christmas gift	0	9	0	1	4
Fantastic! That's really the only way to describe this product.	3	9	3	8	0
THIS laptop is excelente for my home use. Has everything I espected and need. Wood recomend .	3	7	3	8	4
Kinda slow	2	0	0	1	5
Every thing looks OK, but, what is the screen size?????	2	8	2	3	3
I bought this for my son, a first year college student, and he is very pleased with the performance with this machine.	2	7	3	8	3
Laptop is like brand new. Simple to use. No issues so far. I love it.	3	1	0	0	2
So far so good, this is a great little computer. I use it mostly for work, I'm a remote implementer for a software company.	3	6	2	3	3
Great features and value	3	7	3	8	3
The person I bought it loves it	4	6	4	8	3
Amazing laptop perfect for gaming	3	7	3	8	0
I like the bigger screen.	3	1	0	0	2
This chromebook does everything I needed and more. Love the play store! Plus it's blazing fast.	1	1	0	1	4
Excelent product !!!	3	1	0	7	5
A complete waste of money; I bought it to use for photography and the hard drive filled so fast with very little content that I can't use it.	0	9	0	1	4
Easy to setup/use.	2	0	0	1	2
I bought this in September. The power cord has never worked properly. It doesn’t charge so the laptop has to be plugged in the whole time.	3	4	1	8	3
My wife loves this, wish it had a ten key other than that it works fairly well.	3	1	0	0	2
nice laptop	2	7	2	3	3
Kind of slow	2	0	0	1	5
Great computer. Super lightweight. lots of power.	3	1	3	3	5
Purchased this for a friend, he has had not issues, and it runs great.	3	7	2	8	0
awesome for the price	2	0	0	1	2
I thought once i recieved it it would have some type of issue with it but nope! Its all good	0	9	0	0	4
Makes a really loud noise when it powers on and off. Annoying. But otherwise, great!	4	7	5	8	0
Loving it so far	3	7	3	3	0
It worked awsome	2	0	0	1	5
died within 2 weeksdd-returned it	2	0	0	1	2
So far so good. I am happy with the flexibility of my Chromebook Plus.	1	1	0	1	4
VERY SLOW!	3	0	0	8	2
Vry nice like that there are lots of ports and a headphone jack my YouTube paceoshea	2	0	0	1	2
love it so far.....	3	9	3	8	0
Great laptop, It's all than I expected from MSI products. I used it for games and had a great performance.	3	7	2	8	0
Peace. Great laptop!	3	9	0	7	2
So far device works fine	3	4	1	8	3
it works fine My only problem it seems to be slower than hoped	3	0	0	7	5
Everything as expected	3	4	1	8	3
everything i need inatablet	0	0	0	0	4
it is so small. I though it was a medium size	2	0	0	1	5
This computer is adorable, but the mousepad stopped working within 20 minutes of using it.	2	0	0	1	5
Works and looks great!	3	1	0	0	2
Perfect for college bound.	3	6	2	9	3
Nothing but trouble, though I so wanted to like it. Even stopped turning on........ Returned. If it were a car, it would be a lemon.	2	0	0	1	5
Exactly what I needed: reliable, quick enough, portable and light. No problems so far.	2	0	0	1	5
The device is great but there is a problem with the touchpad	2	8	2	3	3
An excellent laptop, very light-weight. Highly recommended.	2	0	0	1	5
So far so good seems very good computer	2	0	0	1	5
Do not buy this. It is so slow.	2	0	0	1	5
Terific product, easy to use. Nothing to dislike!!!!	5	4	2	8	3
Very sleek and light weight	3	9	3	9	3
its awesome in looks	3	2	1	8	7
consolidated on this. Got rid of my old chrome book and tablet. Love it. Apps are working great.	1	1	0	1	4
I've been using this laptop now for a short time but so far it works well. I love the details. I'll write an updated review in the future.	3	0	0	8	2
With 16GB of ram this laptop would be awesome. With 8GB it's just Okay.	4	6	3	8	3
Worked well right out of the box	3	1	0	0	2
Excelente producto. Recomendado.	3	4	3	2	3
Get one with WAY more memory. Thats my biggest regret	2	0	0	1	2
Poor. Do not buy. Problematic.	2	9	0	2	2
Do not buy! I sent this Computer back today. Pathetically slow. No way a 2.4 Ghz processor! Took forever to load updates.	3	1	0	8	2
Good product	3	0	0	7	5
It doesn't have some of the features I got used to (no DVD player), but for the price it's OK.	2	0	0	1	2
Love this laptop! I just spilled half a mug of tea on the laptop and it's fine. Appears that the fabric is waterproof like Window said!	2	7	2	3	3
I am left with paying MicroCrap another 200 bucks for Win10 or installing Linux. One star is high.	2	0	0	1	5
virtual memory was maxxed out within a week.	2	1	0	1	7
It's only been a few months and already there is a big dead pixel area.	3	0	0	7	5
After 4months of less frequent usage, screen went blank.Dissapointing I must say.	2	6	3	8	3
I liked it	2	0	0	1	4
Love it	2	0	0	1	5
top product！	2	8	2	3	3
Great for fortnite and overwatch	3	7	2	8	0
Would give it zero stars if that was a choice. Bought it about 5 weeks ago and already died on me.	2	0	0	1	2
works great for what its needed for	0	9	0	0	2
excellent performance	3	5	2	3	3
WOW The best chromebook ever!! je le conseil à tous le monde qui veut un ordinateur portable abordable, léger,mince et robuste !	1	1	0	1	4
Exactly as advertised.	2	6	0	7	2
We are using two of these at our preschool. They are simple to set up and manage. They do everything we need. I plan to buy more like this.	3	1	0	0	2
I like my notebook, but occationally something comes up missing even though I had saved it. I like it, its light and easy to use.	5	4	2	8	3
Works very well for my limited use. Like the long battery life.	2	0	0	1	5
No problems	0	0	0	0	4
Excelente producto, recomendable!	3	7	2	8	4
Great device but damn! Glad i bought an external HD. All the initial Windows updates take up 99% of the storage.	0	0	0	1	2
"For those wonder why this laptop runs slow. Simply go serach ""how to fix 100% disk usage"" on youtube. After you fix Silly Win10 issue, this laptop runs fine."	3	2	1	8	7
When ordering a laptop on Amazon I specifically search for a touch screen.This laptop I received is not touch screen.Wish your search engine work better	2	0	0	1	5
This computer is awesome it is very fast and I have used for my colleges and others activities thank you	3	9	2	8	3
computer for dad. very simple to use. you do need a gmail account, which he has.	3	1	0	0	2
perfect for home use	2	0	0	1	5
Everything works its good	2	1	0	0	4
working fine, all I expected ,time will tell	3	1	0	0	2
Fast and easy to navigate	3	1	3	3	5
I was excited first. Then when I opened the box, the laptop box was damaged and the laptop screen was all cracked and was dysfunctional when it came on	2	0	0	1	4
Great product!Reasonable price!!	2	0	0	1	5
Very good	2	6	3	3	3
I needed an affordable laptop with good speed and so far I am very impressed with the laptop.	3	9	3	8	0
A fast, easy, inexpensive laptop.	2	0	0	1	5
Super disappointed. White screen after 2 hours of use, totally unresponsive- we returned it because research into this problem points to faulty hardware	3	7	3	8	0
great price, full feature. weighs more than I though it would	4	6	1	8	3
Es la mejor	0	0	0	0	4
Works great for our needs	3	4	1	8	3
Computer was good, except it was listed as new and I got a used one with someone else's email account still active on the desktop. Nice case.	3	7	2	8	0
Best $$$ I've spent on a laptop yet.	4	7	5	8	0
It was beat up! And I had not researched what I was getting. Wanted a convert to touch screen also	2	1	0	0	4
Loud coil whine and Hugh fan speed seemingly at random but otherwise great laptop	2	5	2	3	4
I like it, because it is light and the battery is good.	2	6	3	8	3
Just As I expected	3	7	2	8	0
Good laptop for the price.	3	6	3	3	0
I am a very satisfied customer.. my laptop is working very well..	3	6	2	3	3
This laptop is really loud. The fans are so loud that my classmates were looking at me crazy.	3	9	3	8	0
Excellent for the money	2	0	0	1	2
The laptop is awesome. I am happy and satisfied with my laptop.	3	0	0	7	4
I haven't used it very much but it's been great. The size and weight are perfect for what I need it for.	2	0	0	1	2
No issues this far. Works as intended. Wish it had a bigger SSD. Might put a HDD in it as well.	3	6	3	3	0
Excellent Laptop !!!!!	3	9	2	3	3
I CAN'T DO ANYTHING WITH THE COMPUTER BECAUSE IT DID NOT HAVE THE POWER ADAPTER WITH IT. VERY VERY IRRITATING.	3	0	0	7	4
Chromebook is the most efficient and easy to use computers I've had. I will never go back to a PC or Mac!	1	1	0	1	4
Awful the item was badly damage	2	1	0	0	4
Worked fine for a couple months then hard drive failed after 3 months.	3	0	0	7	5
sale very good staffs	3	6	2	9	3
Great laptop, I use it for rendering 3D objects and works amazing! happy with my purchase	3	7	2	8	0
Works well for everyday home chores. Screen is crisp, bright and as good as many that are more expensive	3	0	0	7	5
this was for a friendit quit on hershe was told that it would cost $70 to repair	2	1	0	0	4
Was as expected.	3	0	0	8	2
Great product...	1	1	0	1	4
Really easy to set up was skeptical at first because of the price but i absolutely love it definitely recommend it	0	9	0	0	2
Refurbished? I couldn't even tell... My grandson loves it & now his brother has to have one...	0	0	0	0	4
Too small	0	9	0	0	4
Product is very slow and doesnt have much memory	0	0	0	1	2
Absolutely terrific	3	9	0	7	2
Nice sleek look	3	2	1	8	7
I purchased this Notebook for my granddaughter going off to college. She loved it!	3	0	0	7	5
Excellent laptop, only complaint would be the fan (on boost) is a little too loud	3	8	3	8	0
If it is not plugged in, it will spontaneously go to sleep every few minutes. Is anyone else facing this problem?	3	6	3	3	0
This chrome book was exactly what I was looking for. So happy I went with the bigger chrome book as well!	3	1	0	0	2
Works great!!! Love this computer.	3	0	0	7	5
my full sized laptop died and I needed something for websurfing, skyping, and playing games. This is great!	2	0	0	1	5
This device is worthless can't access half the stuff you should be able to. and can't download an apps	3	1	0	0	2
Full of slow adware and honestly not fast enough for gaming. Has trouble with simple flash games. Pretty repugnant	3	7	3	8	0
It's a great laptop. It would have been better with keyboard lighting. But I love it.	3	6	2	9	3
Love this laptop. A lot of power for the price!	3	7	3	3	0
WiFi adapter failed after 3 uses. Called HP and after an hour of useless back and forth decided to return the laptop. Not worth the time and effort.	3	0	0	7	5
This computer runs very slow for every program. Even trying to open pictures is a 5-minute process. Anyone out there that can help me?	3	1	0	8	2
Warning, this computer does NOT come with a BACKLIT KEYBOARD! The description was misleading. Did not match the MODEL SENT!	3	6	2	9	3
Came packed well. It is very easy to get around. I would buy one again.	3	1	0	0	2
Great machines.	1	7	2	3	4
This is honestly my favorite purchase. Don’t really know what the rest of the complaints are about but everything on the computer was working and in very clean condition.	2	1	0	0	4
