,tag,device,epoch,steps,training_loss,val_loss,score
52,review,ram,0,50,368.33111572265625,387.42718505859375,0.3217993079584775
53,review,ram,0,50,368.33111572265625,387.42718505859375,0.7260447828966914
54,review,ram,0,50,368.33111572265625,387.42718505859375,0.9930795847750865
55,review,ram,0,50,368.33111572265625,387.42718505859375,0.24826989619377163
56,review,ram,0,50,368.33111572265625,387.42718505859375,0.7379666253347101
57,review,ram,0,50,368.33111572265625,387.42718505859375,1.0
58,review,ram,0,50,368.33111572265625,387.42718505859375,0.2
59,review,ram,0,50,368.33111572265625,387.42718505859375,0.740643807391697
60,review,cpu,0,50,368.33111572265625,387.42718505859375,0.07335640138408304
61,review,cpu,0,50,368.33111572265625,387.42718505859375,0.07335640138408304
62,review,cpu,0,50,368.33111572265625,387.42718505859375,0.07335640138408304
63,review,cpu,0,50,368.33111572265625,387.42718505859375,0.18685121107266436
64,review,cpu,0,50,368.33111572265625,387.42718505859375,0.09342560553633218
65,review,cpu,0,50,368.33111572265625,387.42718505859375,0.14496365369253855
66,review,cpu,0,50,368.33111572265625,387.42718505859375,0.3384083044982699
67,review,cpu,0,50,368.33111572265625,387.42718505859375,0.11280276816608997
68,review,cpu,0,50,368.33111572265625,387.42718505859375,0.2207422004053422
69,review,cpu,0,50,368.33111572265625,387.42718505859375,0.5204152249134948
70,review,cpu,0,50,368.33111572265625,387.42718505859375,0.1301038062283737
71,review,cpu,0,50,368.33111572265625,387.42718505859375,0.2991283144353108
72,review,cpu,0,50,368.33111572265625,387.42718505859375,0.5217993079584775
73,review,cpu,0,50,368.33111572265625,387.42718505859375,0.1043598615916955
74,review,cpu,0,50,368.33111572265625,387.42718505859375,0.2996637508467081
75,review,screen,0,100,708.41748046875,380.0008239746094,0.8373702422145328
76,review,screen,0,100,708.41748046875,380.0008239746094,0.8373702422145328
77,review,screen,0,100,708.41748046875,380.0008239746094,0.8373702422145328
78,review,screen,0,100,708.41748046875,380.0008239746094,0.9121107266435986
79,review,screen,0,100,708.41748046875,380.0008239746094,0.4560553633217993
80,review,screen,0,100,708.41748046875,380.0008239746094,0.8845262376371745
81,review,screen,0,100,708.41748046875,380.0008239746094,0.9792387543252595
82,review,screen,0,100,708.41748046875,380.0008239746094,0.3264129181084198
83,review,screen,0,100,708.41748046875,380.0008239746094,0.9180902514780055
84,review,screen,0,100,708.41748046875,380.0008239746094,1.0
85,review,screen,0,100,708.41748046875,380.0008239746094,0.25
86,review,screen,0,100,708.41748046875,380.0008239746094,0.9270316333065192
87,review,screen,0,100,708.41748046875,380.0008239746094,1.0
88,review,screen,0,100,708.41748046875,380.0008239746094,0.2
89,review,screen,0,100,708.41748046875,380.0008239746094,0.9270316333065192
90,review,hdisk,0,100,708.41748046875,380.0008239746094,0.1930795847750865
91,review,hdisk,0,100,708.41748046875,380.0008239746094,0.1930795847750865
92,review,hdisk,0,100,708.41748046875,380.0008239746094,0.1930795847750865
93,review,hdisk,0,100,708.41748046875,380.0008239746094,0.4698961937716263
94,review,hdisk,0,100,708.41748046875,380.0008239746094,0.23494809688581314
95,review,hdisk,0,100,708.41748046875,380.0008239746094,0.36773141967376216
96,review,hdisk,0,100,708.41748046875,380.0008239746094,0.4754325259515571
97,review,hdisk,0,100,708.41748046875,380.0008239746094,0.15847750865051904
98,review,hdisk,0,100,708.41748046875,380.0008239746094,0.3704995857637274
99,review,hdisk,0,100,708.41748046875,380.0008239746094,0.8179930795847751
100,review,hdisk,0,100,708.41748046875,380.0008239746094,0.20449826989619377
101,review,hdisk,0,100,708.41748046875,380.0008239746094,0.5180323859341948
102,review,hdisk,0,100,708.41748046875,380.0008239746094,0.9494809688581315
103,review,hdisk,0,100,708.41748046875,380.0008239746094,0.1898961937716263
104,review,hdisk,0,100,708.41748046875,380.0008239746094,0.5688988450169358
105,review,gcard,0,100,708.41748046875,380.0008239746094,0.20622837370242214
106,review,gcard,0,100,708.41748046875,380.0008239746094,0.20622837370242214
107,review,gcard,0,100,708.41748046875,380.0008239746094,0.20622837370242214
108,review,gcard,0,100,708.41748046875,380.0008239746094,0.40899653979238754
109,review,gcard,0,100,708.41748046875,380.0008239746094,0.20449826989619377
110,review,gcard,0,100,708.41748046875,380.0008239746094,0.334160842765702
111,review,gcard,0,100,708.41748046875,380.0008239746094,0.5577854671280277
112,review,gcard,0,100,708.41748046875,380.0008239746094,0.1859284890426759
113,review,gcard,0,100,708.41748046875,380.0008239746094,0.408555306433521
114,review,gcard,0,100,708.41748046875,380.0008239746094,0.5577854671280277
115,review,gcard,0,100,708.41748046875,380.0008239746094,0.13944636678200692
116,review,gcard,0,100,708.41748046875,380.0008239746094,0.408555306433521
117,review,gcard,0,100,708.41748046875,380.0008239746094,0.9121107266435986
118,review,gcard,0,100,708.41748046875,380.0008239746094,0.18242214532871973
119,review,gcard,0,100,708.41748046875,380.0008239746094,0.545627027751224
120,review,ram,0,100,708.41748046875,380.0008239746094,0.42145328719723185
121,review,ram,0,100,708.41748046875,380.0008239746094,0.42145328719723185
122,review,ram,0,100,708.41748046875,380.0008239746094,0.42145328719723185
123,review,ram,0,100,708.41748046875,380.0008239746094,0.6705882352941176
124,review,ram,0,100,708.41748046875,380.0008239746094,0.3352941176470588
125,review,ram,0,100,708.41748046875,380.0008239746094,0.5786399386060346
126,review,ram,0,100,708.41748046875,380.0008239746094,0.9653979238754326
127,review,ram,0,100,708.41748046875,380.0008239746094,0.3217993079584775
128,review,ram,0,100,708.41748046875,380.0008239746094,0.7260447828966914
129,review,ram,0,100,708.41748046875,380.0008239746094,0.9930795847750865
130,review,ram,0,100,708.41748046875,380.0008239746094,0.24826989619377163
131,review,ram,0,100,708.41748046875,380.0008239746094,0.7379666253347101
132,review,ram,0,100,708.41748046875,380.0008239746094,1.0
133,review,ram,0,100,708.41748046875,380.0008239746094,0.2
134,review,ram,0,100,708.41748046875,380.0008239746094,0.740643807391697
135,review,cpu,0,100,708.41748046875,380.0008239746094,0.11418685121107267
136,review,cpu,0,100,708.41748046875,380.0008239746094,0.11418685121107267
137,review,cpu,0,100,708.41748046875,380.0008239746094,0.11418685121107267
138,review,cpu,0,100,708.41748046875,380.0008239746094,0.18685121107266436
139,review,cpu,0,100,708.41748046875,380.0008239746094,0.09342560553633218
140,review,cpu,0,100,708.41748046875,380.0008239746094,0.1600329578719741
141,review,cpu,0,100,708.41748046875,380.0008239746094,0.3384083044982699
142,review,cpu,0,100,708.41748046875,380.0008239746094,0.11280276816608997
143,review,cpu,0,100,708.41748046875,380.0008239746094,0.2358115045847771
144,review,cpu,0,100,708.41748046875,380.0008239746094,0.5211072664359861
145,review,cpu,0,100,708.41748046875,380.0008239746094,0.13027681660899654
146,review,cpu,0,100,708.41748046875,380.0008239746094,0.314495664675696
147,review,cpu,0,100,708.41748046875,380.0008239746094,0.5217993079584775
148,review,cpu,0,100,708.41748046875,380.0008239746094,0.1043598615916955
149,review,cpu,0,100,708.41748046875,380.0008239746094,0.3147633828813946
150,review,screen,0,150,1042.831298828125,387.9778747558594,0.8373702422145328
151,review,screen,0,150,1042.831298828125,387.9778747558594,0.8373702422145328
152,review,screen,0,150,1042.831298828125,387.9778747558594,0.8373702422145328
153,review,screen,0,150,1042.831298828125,387.9778747558594,0.9792387543252595
154,review,screen,0,150,1042.831298828125,387.9778747558594,0.48961937716262977
155,review,screen,0,150,1042.831298828125,387.9778747558594,0.9268793076001062
156,review,screen,0,150,1042.831298828125,387.9778747558594,0.9792387543252595
157,review,screen,0,150,1042.831298828125,387.9778747558594,0.3264129181084198
158,review,screen,0,150,1042.831298828125,387.9778747558594,0.9268793076001062
159,review,screen,0,150,1042.831298828125,387.9778747558594,1.0
160,review,screen,0,150,1042.831298828125,387.9778747558594,0.25
161,review,screen,0,150,1042.831298828125,387.9778747558594,0.9358206894286197
162,review,screen,0,150,1042.831298828125,387.9778747558594,1.0
163,review,screen,0,150,1042.831298828125,387.9778747558594,0.2
164,review,screen,0,150,1042.831298828125,387.9778747558594,0.9358206894286197
165,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.1930795847750865
166,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.1930795847750865
167,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.1930795847750865
168,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.4698961937716263
169,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.23494809688581314
170,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.36773141967376216
171,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.49204152249134947
172,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.16401384083044981
173,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.37880408403362287
174,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.8179930795847751
175,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.20449826989619377
176,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.5191837787412803
177,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.9494809688581315
178,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.1898961937716263
179,review,hdisk,0,150,1042.831298828125,387.9778747558594,0.5700502378240212
180,review,gcard,0,150,1042.831298828125,387.9778747558594,0.20484429065743945
181,review,gcard,0,150,1042.831298828125,387.9778747558594,0.20484429065743945
182,review,gcard,0,150,1042.831298828125,387.9778747558594,0.20484429065743945
183,review,gcard,0,150,1042.831298828125,387.9778747558594,0.35570934256055364
184,review,gcard,0,150,1042.831298828125,387.9778747558594,0.17785467128027682
185,review,gcard,0,150,1042.831298828125,387.9778747558594,0.30002954067721727
186,review,gcard,0,150,1042.831298828125,387.9778747558594,0.3674740484429066
187,review,gcard,0,150,1042.831298828125,387.9778747558594,0.12249134948096886
188,review,gcard,0,150,1042.831298828125,387.9778747558594,0.3059118936183938
189,review,gcard,0,150,1042.831298828125,387.9778747558594,0.5577854671280277
190,review,gcard,0,150,1042.831298828125,387.9778747558594,0.13944636678200692
191,review,gcard,0,150,1042.831298828125,387.9778747558594,0.387874560379767
192,review,gcard,0,150,1042.831298828125,387.9778747558594,0.9121107266435986
193,review,gcard,0,150,1042.831298828125,387.9778747558594,0.18242214532871973
194,review,gcard,0,150,1042.831298828125,387.9778747558594,0.5249462816974709
195,review,ram,0,150,1042.831298828125,387.9778747558594,0.42145328719723185
196,review,ram,0,150,1042.831298828125,387.9778747558594,0.42145328719723185
197,review,ram,0,150,1042.831298828125,387.9778747558594,0.42145328719723185
198,review,ram,0,150,1042.831298828125,387.9778747558594,0.6705882352941176
199,review,ram,0,150,1042.831298828125,387.9778747558594,0.3352941176470588
200,review,ram,0,150,1042.831298828125,387.9778747558594,0.5786399386060346
201,review,ram,0,150,1042.831298828125,387.9778747558594,0.9653979238754326
202,review,ram,0,150,1042.831298828125,387.9778747558594,0.3217993079584775
203,review,ram,0,150,1042.831298828125,387.9778747558594,0.7260447828966914
204,review,ram,0,150,1042.831298828125,387.9778747558594,0.9930795847750865
205,review,ram,0,150,1042.831298828125,387.9778747558594,0.24826989619377163
206,review,ram,0,150,1042.831298828125,387.9778747558594,0.7379666253347101
207,review,ram,0,150,1042.831298828125,387.9778747558594,1.0
208,review,ram,0,150,1042.831298828125,387.9778747558594,0.2
209,review,ram,0,150,1042.831298828125,387.9778747558594,0.740643807391697
210,review,cpu,0,150,1042.831298828125,387.9778747558594,0.08304498269896193
211,review,cpu,0,150,1042.831298828125,387.9778747558594,0.08304498269896193
212,review,cpu,0,150,1042.831298828125,387.9778747558594,0.08304498269896193
213,review,cpu,0,150,1042.831298828125,387.9778747558594,0.18685121107266436
214,review,cpu,0,150,1042.831298828125,387.9778747558594,0.09342560553633218
215,review,cpu,0,150,1042.831298828125,387.9778747558594,0.14853942078596394
216,review,cpu,0,150,1042.831298828125,387.9778747558594,0.3384083044982699
217,review,cpu,0,150,1042.831298828125,387.9778747558594,0.11280276816608997
218,review,cpu,0,150,1042.831298828125,387.9778747558594,0.22431796749876745
219,review,cpu,0,150,1042.831298828125,387.9778747558594,0.3460207612456747
220,review,cpu,0,150,1042.831298828125,387.9778747558594,0.08650519031141868
221,review,cpu,0,150,1042.831298828125,387.9778747558594,0.22759647416922232
222,review,cpu,0,150,1042.831298828125,387.9778747558594,0.5217993079584775
223,review,cpu,0,150,1042.831298828125,387.9778747558594,0.1043598615916955
224,review,cpu,0,150,1042.831298828125,387.9778747558594,0.29559689841667963
225,review,screen,1,200,124.65444946289062,382.4943542480469,0.8373702422145328
226,review,screen,1,200,124.65444946289062,382.4943542480469,0.8373702422145328
227,review,screen,1,200,124.65444946289062,382.4943542480469,0.8373702422145328
228,review,screen,1,200,124.65444946289062,382.4943542480469,0.9640138408304498
229,review,screen,1,200,124.65444946289062,382.4943542480469,0.4820069204152249
230,review,screen,1,200,124.65444946289062,382.4943542480469,0.917273456680678
231,review,screen,1,200,124.65444946289062,382.4943542480469,0.9778546712802768
232,review,screen,1,200,124.65444946289062,382.4943542480469,0.3259515570934256
233,review,screen,1,200,124.65444946289062,382.4943542480469,0.9241938719055918
234,review,screen,1,200,124.65444946289062,382.4943542480469,1.0
235,review,screen,1,200,124.65444946289062,382.4943542480469,0.25
236,review,screen,1,200,124.65444946289062,382.4943542480469,0.9337313458560063
237,review,screen,1,200,124.65444946289062,382.4943542480469,1.0
238,review,screen,1,200,124.65444946289062,382.4943542480469,0.2
239,review,screen,1,200,124.65444946289062,382.4943542480469,0.9337313458560063
240,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.1930795847750865
241,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.1930795847750865
242,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.1930795847750865
243,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.48996539792387545
244,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.24498269896193772
245,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.380393677703915
246,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.6920415224913494
247,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.23068050749711647
248,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.4814317399876488
249,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.8179930795847751
250,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.20449826989619377
251,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.5356761230806294
252,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.8525951557093425
253,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.1705190311418685
254,review,hdisk,1,200,124.65444946289062,382.4943542480469,0.5490620333655613
255,review,gcard,1,200,124.65444946289062,382.4943542480469,0.21660899653979238
256,review,gcard,1,200,124.65444946289062,382.4943542480469,0.21660899653979238
257,review,gcard,1,200,124.65444946289062,382.4943542480469,0.21660899653979238
258,review,gcard,1,200,124.65444946289062,382.4943542480469,0.41314878892733564
259,review,gcard,1,200,124.65444946289062,382.4943542480469,0.20657439446366782
260,review,gcard,1,200,124.65444946289062,382.4943542480469,0.3406117993178523
261,review,gcard,1,200,124.65444946289062,382.4943542480469,0.5577854671280277
262,review,gcard,1,200,124.65444946289062,382.4943542480469,0.1859284890426759
263,review,gcard,1,200,124.65444946289062,382.4943542480469,0.41293013841819687
264,review,gcard,1,200,124.65444946289062,382.4943542480469,0.5577854671280277
265,review,gcard,1,200,124.65444946289062,382.4943542480469,0.13944636678200692
266,review,gcard,1,200,124.65444946289062,382.4943542480469,0.41293013841819687
267,review,gcard,1,200,124.65444946289062,382.4943542480469,0.9121107266435986
268,review,gcard,1,200,124.65444946289062,382.4943542480469,0.18242214532871973
269,review,gcard,1,200,124.65444946289062,382.4943542480469,0.5500018597358994
270,review,ram,1,200,124.65444946289062,382.4943542480469,0.42145328719723185
271,review,ram,1,200,124.65444946289062,382.4943542480469,0.42145328719723185
272,review,ram,1,200,124.65444946289062,382.4943542480469,0.42145328719723185
273,review,ram,1,200,124.65444946289062,382.4943542480469,0.6705882352941176
274,review,ram,1,200,124.65444946289062,382.4943542480469,0.3352941176470588
275,review,ram,1,200,124.65444946289062,382.4943542480469,0.5786399386060346
276,review,ram,1,200,124.65444946289062,382.4943542480469,0.9653979238754326
277,review,ram,1,200,124.65444946289062,382.4943542480469,0.3217993079584775
278,review,ram,1,200,124.65444946289062,382.4943542480469,0.7260447828966914
279,review,ram,1,200,124.65444946289062,382.4943542480469,0.9930795847750865
280,review,ram,1,200,124.65444946289062,382.4943542480469,0.24826989619377163
281,review,ram,1,200,124.65444946289062,382.4943542480469,0.7379666253347101
282,review,ram,1,200,124.65444946289062,382.4943542480469,1.0
283,review,ram,1,200,124.65444946289062,382.4943542480469,0.2
284,review,ram,1,200,124.65444946289062,382.4943542480469,0.740643807391697
285,review,cpu,1,200,124.65444946289062,382.4943542480469,0.11211072664359861
286,review,cpu,1,200,124.65444946289062,382.4943542480469,0.11211072664359861
287,review,cpu,1,200,124.65444946289062,382.4943542480469,0.11211072664359861
288,review,cpu,1,200,124.65444946289062,382.4943542480469,0.18685121107266436
289,review,cpu,1,200,124.65444946289062,382.4943542480469,0.09342560553633218
290,review,cpu,1,200,124.65444946289062,382.4943542480469,0.1592667220662401
291,review,cpu,1,200,124.65444946289062,382.4943542480469,0.3384083044982699
292,review,cpu,1,200,124.65444946289062,382.4943542480469,0.11280276816608997
293,review,cpu,1,200,124.65444946289062,382.4943542480469,0.23504526877904314
294,review,cpu,1,200,124.65444946289062,382.4943542480469,0.5211072664359861
295,review,cpu,1,200,124.65444946289062,382.4943542480469,0.13027681660899654
296,review,cpu,1,200,124.65444946289062,382.4943542480469,0.31372942886996197
297,review,cpu,1,200,124.65444946289062,382.4943542480469,0.5217993079584775
298,review,cpu,1,200,124.65444946289062,382.4943542480469,0.1043598615916955
299,review,cpu,1,200,124.65444946289062,382.4943542480469,0.3139971470756606
300,review,screen,1,250,454.0667724609375,383.83502197265625,0.831833910034602
301,review,screen,1,250,454.0667724609375,383.83502197265625,0.831833910034602
302,review,screen,1,250,454.0667724609375,383.83502197265625,0.831833910034602
303,review,screen,1,250,454.0667724609375,383.83502197265625,0.9757785467128027
304,review,screen,1,250,454.0667724609375,383.83502197265625,0.48788927335640137
305,review,screen,1,250,454.0667724609375,383.83502197265625,0.9226528641819152
306,review,screen,1,250,454.0667724609375,383.83502197265625,0.9785467128027682
307,review,screen,1,250,454.0667724609375,383.83502197265625,0.32618223760092274
308,review,screen,1,250,454.0667724609375,383.83502197265625,0.9240369472268979
309,review,screen,1,250,454.0667724609375,383.83502197265625,1.0
310,review,screen,1,250,454.0667724609375,383.83502197265625,0.25
311,review,screen,1,250,454.0667724609375,383.83502197265625,0.9332763751163622
312,review,screen,1,250,454.0667724609375,383.83502197265625,1.0
313,review,screen,1,250,454.0667724609375,383.83502197265625,0.2
314,review,screen,1,250,454.0667724609375,383.83502197265625,0.9332763751163622
315,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.19377162629757785
316,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.19377162629757785
317,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.19377162629757785
318,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.4726643598615917
319,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.23633217993079586
320,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.3697333499579934
321,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.6519031141868512
322,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.21730103806228374
323,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.4593527271206197
324,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.7958477508650519
325,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.19896193771626297
326,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.5213463077983116
327,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.8948096885813149
328,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.17896193771626298
329,review,hdisk,1,250,454.0667724609375,383.83502197265625,0.5596300112132169
330,review,gcard,1,250,454.0667724609375,383.83502197265625,0.2193771626297578
331,review,gcard,1,250,454.0667724609375,383.83502197265625,0.2193771626297578
332,review,gcard,1,250,454.0667724609375,383.83502197265625,0.2193771626297578
333,review,gcard,1,250,454.0667724609375,383.83502197265625,0.4110726643598616
334,review,gcard,1,250,454.0667724609375,383.83502197265625,0.2055363321799308
335,review,gcard,1,250,454.0667724609375,383.83502197265625,0.3403235582970904
336,review,gcard,1,250,454.0667724609375,383.83502197265625,0.5577854671280277
337,review,gcard,1,250,454.0667724609375,383.83502197265625,0.1859284890426759
338,review,gcard,1,250,454.0667724609375,383.83502197265625,0.41367995968117255
339,review,gcard,1,250,454.0667724609375,383.83502197265625,0.5577854671280277
340,review,gcard,1,250,454.0667724609375,383.83502197265625,0.13944636678200692
341,review,gcard,1,250,454.0667724609375,383.83502197265625,0.41367995968117255
342,review,gcard,1,250,454.0667724609375,383.83502197265625,0.9121107266435986
343,review,gcard,1,250,454.0667724609375,383.83502197265625,0.18242214532871973
344,review,gcard,1,250,454.0667724609375,383.83502197265625,0.5507516809988753
345,review,ram,1,250,454.0667724609375,383.83502197265625,0.44982698961937717
346,review,ram,1,250,454.0667724609375,383.83502197265625,0.44982698961937717
347,review,ram,1,250,454.0667724609375,383.83502197265625,0.44982698961937717
348,review,ram,1,250,454.0667724609375,383.83502197265625,0.6719723183391003
349,review,ram,1,250,454.0667724609375,383.83502197265625,0.33598615916955016
350,review,ram,1,250,454.0667724609375,383.83502197265625,0.5899850871255596
351,review,ram,1,250,454.0667724609375,383.83502197265625,0.9653979238754326
352,review,ram,1,250,454.0667724609375,383.83502197265625,0.3217993079584775
353,review,ram,1,250,454.0667724609375,383.83502197265625,0.7366978898937258
354,review,ram,1,250,454.0667724609375,383.83502197265625,0.9930795847750865
355,review,ram,1,250,454.0667724609375,383.83502197265625,0.24826989619377163
356,review,ram,1,250,454.0667724609375,383.83502197265625,0.7486197323317443
357,review,ram,1,250,454.0667724609375,383.83502197265625,1.0
358,review,ram,1,250,454.0667724609375,383.83502197265625,0.2
359,review,ram,1,250,454.0667724609375,383.83502197265625,0.7512969143887309
360,review,cpu,1,250,454.0667724609375,383.83502197265625,0.11764705882352941
361,review,cpu,1,250,454.0667724609375,383.83502197265625,0.11764705882352941
362,review,cpu,1,250,454.0667724609375,383.83502197265625,0.11764705882352941
363,review,cpu,1,250,454.0667724609375,383.83502197265625,0.18685121107266436
364,review,cpu,1,250,454.0667724609375,383.83502197265625,0.09342560553633218
365,review,cpu,1,250,454.0667724609375,383.83502197265625,0.1613100175481974
366,review,cpu,1,250,454.0667724609375,383.83502197265625,0.3384083044982699
367,review,cpu,1,250,454.0667724609375,383.83502197265625,0.11280276816608997
368,review,cpu,1,250,454.0667724609375,383.83502197265625,0.23708856426100047
369,review,cpu,1,250,454.0667724609375,383.83502197265625,0.35847750865051903
370,review,cpu,1,250,454.0667724609375,383.83502197265625,0.08961937716262976
371,review,cpu,1,250,454.0667724609375,383.83502197265625,0.24573190002856343
372,review,cpu,1,250,454.0667724609375,383.83502197265625,0.3813148788927336
373,review,cpu,1,250,454.0667724609375,383.83502197265625,0.07626297577854671
374,review,cpu,1,250,454.0667724609375,383.83502197265625,0.25456660081661875
375,review,screen,1,300,776.6558837890625,375.9793395996094,0.8373702422145328
376,review,screen,1,300,776.6558837890625,375.9793395996094,0.8373702422145328
377,review,screen,1,300,776.6558837890625,375.9793395996094,0.8373702422145328
378,review,screen,1,300,776.6558837890625,375.9793395996094,0.9612456747404844
379,review,screen,1,300,776.6558837890625,375.9793395996094,0.4806228373702422
380,review,screen,1,300,776.6558837890625,375.9793395996094,0.9155269383316914
381,review,screen,1,300,776.6558837890625,375.9793395996094,0.9854671280276817
382,review,screen,1,300,776.6558837890625,375.9793395996094,0.3284890426758939
383,review,screen,1,300,776.6558837890625,375.9793395996094,0.9276376649752901
384,review,screen,1,300,776.6558837890625,375.9793395996094,1.0
385,review,screen,1,300,776.6558837890625,375.9793395996094,0.25
