I do a lot of research before buying a new laptop and I want it to be fast and easy to setup and use.	3	6	2	9	3
I use my laptop for school so I need it to be light and sleek. It should also be fast and last long. The design and the touchscreen should be good as well.	3	6	2	8	3
I hope the money I spent would be exchanged for a good computer.	3	2	1	8	7
I am looking for a computer with an excellent sound output.	3	7	3	3	0
I look into various factors while buying my new computer. I want good hardware and good display to go with it. I also need nice keyboard and trackpad. A decent battery life is also needed.	3	8	3	8	0
I am finding a laptop for myself that is superfast and light. The games I play should work well on it. The design should be good though.	2	6	5	4	3
My old computer lasts for five years and now I am finding a new one with large storage and high performance-cost ratio.	3	9	3	9	3
I am looking for a new computer that comes with a high performance-cost ratio.	3	6	2	8	3
For a gamer, I need excellent graphics while running my games.	4	7	3	8	0
I need a light computer.	3	5	2	3	3
I am finding a computer for myself that is speedy and easy to setup. I would like it to feature backlit keyboard and touch screen.	3	6	2	8	3
My old computer is not working and I am finding something that is fast and lightweight. It should include a good battery life and a bright screen with a low cost.	3	7	3	8	3
I need the computer to perform great in gaming.	3	7	2	8	0
I won't pay too much money for a good computer.	3	7	3	8	0
I won't depend too much on this laptop so I just need it to have a high performance-cost ratio.	3	7	3	8	0
My old laptop has a broken screen and I want a more good looking one.	2	7	3	8	3
I am considering changing my old computer and what I want is a computer that run most games well within a reasonable price range.	3	2	1	8	7
I want a computer that run games without issues.	3	8	3	8	0
The computer should have both reasonable price and performance.	3	7	2	8	0
A good looking computer with a great price is what I need.	2	7	3	8	3
I am looking for a computer with high performance-cost ratio.	3	3	1	8	3
I am finding myself a new computer that has a sharp screen and a good Bluetooth connection. The power brick should be small though. I want the computer to be thin and light, and it’s better to to fully articulated by hinges.	2	7	3	3	3
I need a computer with high performance-cost ratio.	3	1	0	7	5
My old computer is too slow and heavy so I want a completely different one.	3	7	2	3	3
I want a light computer with a backlit keyboard and a clear bright screen. The computer should start up quickly with impressive specs. I also need some really good hard drive.	3	7	2	8	4
Speed is what I consider when purchasing a new computer.	2	6	5	4	3
My old computer is not working properly so I want a computer with a higher performance-cost ratio.	2	6	5	4	3
I did a lot of research on my new computer and my wish is to have a fast computer that play games well.	4	8	3	8	0
I hope my money is well paid for a high performance computer.	3	1	0	8	2
I want something sleek to play my games well.	3	6	3	3	0
My old computer just died and I need one that startup smoothly.	3	6	2	9	3
I want to change my old computer and I am finding a new one that is nice looking and has nice backlit keys. The screen should be sharp though.	2	6	3	8	3
I want to change my old computer and I need a fast one with excellent battery life.	3	7	3	8	1
I would like to have a new computer that has great colours.	3	0	0	8	2
I would do a lot of checks to make sure I buy the fastest computer with the best price.	2	7	3	8	7
I need a new computer that my video games can function well on it.	3	8	3	8	0
I work at home so it's important for me to have a computer that is fast and priced well.	3	2	1	8	7
A fast computer with a reasonable price is what I need.	3	7	3	8	0
I need a computer that immdiately wakes when I use it. It would be better if it allows others to borrow my computer but not my account. The computer should have a long battery life and can be intergrated with my phone. Hopefully there is no system administration or virus software needed. It would be convenient if it doesn't need a transfer of files. I hope the computer would be secure to use, easy to use and simple to use.	3	9	0	2	2
I want the new computer to come with a cool touch screen.	3	4	2	8	3
I am a software developer and I am finding a new computer that can run IDSs with no glitch in a low cost.	3	5	4	9	3
I am switching my old computer to a quicker and lighter one. I want the keyboard to be backlit. The computer should also be portable with reasonable battery life. I need the USB port access to be excellent. The screen resolution should also be vibrant.	2	7	3	8	3
I like computer that feels classy and sleek.	3	6	3	8	3
I do a couple of tasks on my laptop si I want it to run games well with a reasonable price.	3	7	3	8	0
The computer I want should have excellent thermals and graphics. It would be great if it runs cool and is functioned with great screen and touch sensor. I hope it goes with a high performance-cost ratio.	3	7	2	8	0
I am looking for a new economical computer for myself and it should bootup fast and have a beautiful display. The keyboard would be good with great red backlit keys and separated number keypad.	3	8	3	8	0
I need to replace my old computer and I need the new one to be cost effective with a big screen. I don't want any bloatware. Good RAM and processor are expected.	3	2	1	8	7
I need a computer with great screen.	3	7	2	8	4
Specs ought to be good on my computer.	4	7	3	8	0
I have got big hands so I need huge touchscreen and keyboard.	3	9	3	9	3
I don't want to annoy others so I need a quiet computer.	3	8	3	8	0
My son wants a computer that has cool colours on keyboard.	3	7	3	8	0
My brother needs a fast computer as his Christmas present.	4	6	1	8	3
I need a replacement of my old computer that has a modern design and a nice screen. I want it to be fast in booting. The fingerprint sensor should be good as well as the price.	3	5	2	3	3
I need the computer to be light enough that I can carry it around.	2	7	3	3	3
I am in need of a new computer that comes with great battery. It should also be light with high processing speed.	2	9	0	2	2
I need a new computer to support my work that is solidly built with low cost.	3	7	3	8	0
My wife need a computer to do her college work and she needs it to bootup fast and play games well.	3	7	3	3	0
The computer I will be using should have a high performance-cost ratio.	3	7	2	8	0
I am buying a laptop for my son so that he can play games with no problem.	4	7	3	8	0
I need a computer to do typical home computer work and it should be light and has a bright screen. I want it to startup quickly with impressive spces. The hard drive should also come with good size.	2	7	3	8	3
I usually stick to one brand when it comes to computer and now I want a computer that runs cool  and be easily upgradable. I need the setup to be fast. I also want a responsive keyboard and quiet fan to enable the unit to run cool.	3	9	3	9	3
I am in need of a new computer with a nice screen, a convenient fingerprint reader and good battery life.	3	5	2	3	3
I need a computer that coordinate well with my iPhone.	3	9	3	9	3
I need a replacement for my old laptop and I want a new one with good screen and nice price.	3	1	0	8	2
I need a computer to handle my school work so it should run fast.	3	8	3	8	0
I need a good video card to go with my computer.	3	7	2	8	0
I need to take a laptop to my internship and I hope it comes with reasonable price and nice look. I want it to be portable and rigid. The CPU should be decent and support fast and accurate typing. Moreover, the speakers should be decent.	2	7	3	8	3
I need a computer that run any games well.	3	6	3	8	0
I am finding a new laptop that is solid, quick and economical. The graphics and CPU performance ought to be great.	3	7	5	8	0
I need a worthy computer with nice configuration.	3	7	3	8	3
I need to have the best use of money for the best computer.	4	7	3	8	0
My son has some suggestion for me on the new computer and all I want is a big screen.	2	9	0	2	2
I am currently running out of savings but I want a nice computer with a nice price.	2	6	3	8	3
I need the computer to come with Microsoft programmes.	3	1	2	8	6
I am taking the laptop to school so I want it to be light. I hope it would be able to startup fast with a low price.	3	0	0	8	2
I need a laptop that fit in my budget with cool looking and ability to play games without issues.	3	6	3	3	0
I am finding a fast computer that runs smoothly.	4	4	2	9	3
I need a computer with good processor.	2	6	3	8	3
I am finding the best computer with the best price.	3	7	3	8	0
I want a light computer.	3	1	0	7	5
I need a really fast computer.	3	8	3	8	0
I need a computer which has an excellent keyboard and a great screen, but also not too attractive to eyeballs. I would need a good FPS and a high performance-cost ratio.	3	7	2	8	0
I don't work on my old computer nowadays and I need a computer with bigger keys and better keyboard. The touchscreen should be better too. I want the computer to be sturdy with a nice texture. The battery should have the best life and do fast charging.	3	5	2	3	3
I am looking for a nice computer with a low price for everyday use.	3	9	3	9	3
I am buying a Christmas present for my daughter and she wants it to be fast to meet her needs.	3	9	3	9	3
I am irritanted with the other PCs and I want to find one that startup fast with no bloatware.	3	6	2	9	3
I need a engineering work station so the computer should be fast.	3	8	3	8	0
Our business need a computer that comes with a high performance-cost ratio.	3	8	3	8	0
I have limited budget on my new computer so it should have a great price.	3	1	2	8	6
I want to have a new computer that comes with the highest performance-cost ratio.	4	6	3	8	3
I need a recommendation of a handy and light computer for my sister.	3	4	2	8	3
I want a computer with nice performance-cost ratio.	3	7	2	8	0
I do streaming and gaming so I am finding a new laptop that does perfectly in both aspects.	3	9	3	9	3
I use CAD programmes so I am finding a computer that run those programmes well.	3	2	1	8	7
I hope the price fit with its performance.	3	7	2	8	0
My must-have feature is a backlit keyboard. Besides that, I need more-than-enough storage and CPU speed. I hope there would be a fast Wifi connection. The computer should be light though.	2	7	3	3	3
I sometimes have long meetings so a computer with long battery life is a must. I would also want it to come with awesome keyboard and low cost.	3	7	3	8	0
I want a computer that is able to run games at a high-ultra setting without getting too hot.	3	7	2	8	0
I bring my laptop everywhere I go so I would like it to be sleek and lightweight.	3	1	0	8	2
I am replacing my old computer and I want a lighter and more sturdy one. There should be a good selection of ports. The colours should be vivid and the angles should be decent on the screen. I would like to have a decent battery life. The keyboard ought to be backlit with some quiet keys. Speaking of quietness, I also need the fan noise to be as low as possible. There should also be a quick Bluetooth connection.	2	7	3	8	3
I am in need of a new computer that comes with high HDD capacity and low price. The battery life should be long. The screen should be high resolution. A reasonable RAM is expected. Low heat should be produced. The speakers would be great if it is louder than the typical one.	3	3	1	8	3
I pay many effort into investigating computers and now I want a sturdy and portable one. The keys ought to be tight and accurate. The trackpad and screen size should come ideally.	2	7	3	3	3
I focus on the design of a laptop very much so a beautiful finish and a beautiful screen is a must. The keyboard and touchpad should also be good though.	4	7	3	8	0
I am looking for recommendation on a fast computer with fantastic price.	3	7	3	8	3
I do play some kinds of games and I need a new computer that work the games perfectly. A wonderful screen should come with an excellent price.	3	2	1	8	7
I am using the computer for work so I need it to be fast and have bright colours.	3	6	2	3	3
I need a fast laptop with good configuration.	3	7	2	8	4
I want to find a computer that can navigate fast and easily.	3	1	3	3	5
I want to have a computer that would fit into my bag.	3	3	1	8	3
Weight is important to me when purchasing a laptop.	2	7	3	8	3
I wish the computer would perform greatly in images. Also, it should be light.	3	1	0	8	2
The computer I want should have high performance-cost ratio and a normal look.	3	7	2	8	0
I don't do gaming so I just need a nice, clear touchscreen.	3	6	2	9	3
I am finding a new computer with a great price.	3	0	0	7	4
I spend long time working on document so it's good to have a non-glare screen.	3	0	0	8	2
For my games, I need a high contrast on screen to make it looks good. Moreover, I need it to come with a strong case.	4	7	3	8	0
I don't want to have much bloatware on my computer.	3	3	1	8	3
The temperature of the computer should be low while I am using it. I need the price to be reasonable and the battery life also.	3	7	2	8	0
I am finding some recommendations for a new computer that is fast and have both nice cooling system and battery life.	3	8	3	8	0
An adequate screen should be installed on the computer.	4	2	1	8	6
I have limited budget and I am finding a computer with fast fingerprint sensor and awesome battery life.	3	7	3	8	3
I want to have the best use of the money I would spend on the computer.	4	6	1	8	3
I enjoy surfing the internet with no cords needed in a good price.	4	6	3	8	3
I hope it would be easy to setup right out of the box.	3	9	3	9	3
I want a computer that do super fast startup and have a good processor. I want it to be light and have a thin screen so I can carry it around. I also want adequate RAM to store my data.	3	7	2	8	4
I am a performance ethusiatist and so an awesome processor is a must. I also want it to be light and classy. The display should be vibrant, along with some small bezels. The battery life should be long though.	2	5	2	3	3
I am a student and I want to find a fast and light computer for my everday use. The display should have high resolution.	2	6	5	4	3
I like computer with nice colour.	3	0	0	8	2
I need a fast computer with high performance-cost ratio.	3	6	2	8	3
I am lacking money but I need a new computer that comes with a perfect price.	3	9	0	7	2
I need a plain notebook without those flashy light but still keep a beautiful design.	3	7	2	8	0
I want to upgrade my old computer that I want a faster, lighter and more attractive model. One more thing, I want a more stunning display.	2	6	5	4	3
We are finding a new computer with a reasonable price.	4	4	2	9	3
I want a fast computer.	3	7	2	8	0
The computer I want should look cool and own a nice graphic card.	3	6	5	8	0
I have a number of files that need good memory to store them.	3	1	2	8	6
I am a software developer and I need a fast computer to run my programmes.	3	7	5	8	0
A reasonable price is what I consider when buying a new computer.	3	7	2	8	0
I need a new computer that is easy to setup with a high performance-cost ratio.	3	0	0	8	2
I need a computer with high performance-cost ratio.	3	7	2	8	0
I wish I would be happy with the money I spent for a perfect computer.	3	7	3	8	0
I need to have a decent computer with a decent price.	3	7	3	3	0
I will need a functional computer.	3	1	0	7	5
I am a college student so I need a cheap computer which can last long for battery life.	3	8	3	8	0
I am finding a replacement for my old computer that a longer battery life is expected.	2	6	5	4	3
I have never had a laptop before and so I am finding one that can run games with an amazing battery life.	3	7	3	8	0
I think the design of a computer do pay attribute.	3	0	0	8	2
The build quality has to be awesome in my computer. I also want the design and the price to be nice. It should have the best cooling and runs silently. The SSD should be good.	3	7	2	8	0
I want the computer to be quiet and stay cool while playing games with a high perfomance-cost ratio.	3	7	2	8	0
I have done some research on my new computer and I want a really fast one.	3	8	3	8	0
I need a computer that comes with reasonable price and runs games well.	3	2	1	8	7
I enjoy playing games on my laptop so I need a new one that have good specs with a reasonable price. I want to to boot up quickly for me to use it. I also want it to have decent battery life for me to play games. For the design, it must be good and have a backlit keyboard.	3	8	3	8	0
I am replacing my old computer with a lighter one. The setup should be fast, as well as the charging. The screen resolution, flip function, touch screen, keyboard, etc. should be good.	2	7	3	3	3
I need a new computer for myself that feel nice and run games well.	3	7	3	8	0
I use the computer for my personal use and I hope it won't heat up if overused.	3	8	3	8	0
I am working to find the best price for the best computer.	3	3	1	8	3
My old computer is too slow and I need a new one.	3	1	2	8	6
My old computer needs replacement and I am finding for a new computer that run games well and is easily upgradable. The battery life should be excellent and it should be entirely clear from bloatware.	3	3	1	8	3
I was looking to upgrade my old computer but eventually I decided I would just find a new computer that is more upgradable.	3	3	1	8	3
I need a computer with a high performance-cost ratio and a large memory. I want the computer to boot up quick and last long for the battery.	3	7	2	8	4
I want to gift a nicely priced computer to my brother-in-law.	3	2	1	8	7
I am buying a new laptop but I also want to do gaming on it, so it should run all games well. I also want it to stay cool and startup fast. By the way, I don't have much budget on the computer.	3	7	3	8	0
I play games on laptop and I need it to be fast.	3	7	3	8	0
I need the computer not to look gaudy, but to play games well.	3	7	2	8	0
My old computer needs replacement with a lighter and faster model. There should be no heating issues. The bezels should be thin and for the speakers and the battery life, they should be decent.	2	7	3	8	3
The computer I want should have a high performance-cost ratio and a comfortable IPS panel. I hope it is well built and durable. The keyboard would be better to be a back-lit red one and be comfy for typing.	3	7	2	8	0
I want to have a new computer for myself. It should be slim and fast. The screen should be great, the keyboard should be tolerable and the touchscreen should be responsive.	2	7	3	3	3
I want a computer with a high performance-cost ratio, yet it should have efficient cooling and run quietly. Hopefully the build quality is premium.	3	7	2	8	0
I have limited budget so the computer should come with a good price.	4	6	1	8	3
I need the screen to be nice and big while maintaining a light weight.	3	7	2	8	4
I am buying a laptop for video editing and so a large SSD is necessary. I also want it to be fast with cool lighting on the keyboard.	3	7	5	8	0
I do video editing so a good video card and a fast processor are expected.	3	7	3	8	1
I am in a nursery school and I use my laptop several hours a day. I need it to be easy to set up. Also, it should be fast with the perfect screen size.	4	2	1	8	6
I need the look of the computer to be sleek.	3	1	0	7	5
I need some recommendations for a computer that comes with a high performance-cost ratio.	3	1	2	8	6
I care about gaming experience so I want a computer that play games with no problem.	3	5	4	9	3
My old computer died suddenly and I need a new one that is fast and economical. The screen should also be good looking.	2	7	3	3	3
I am findinging myself a better computer with competitive specs and budget price.	2	6	3	8	3
I need a fast computer.	3	7	3	8	3
Screen is the most important element to me so I want it to be sharp. Moreover, I want the computer to be light and compact.	3	7	3	8	3
I need a great screen to better do my spreadsheets.	2	7	3	8	3
I would have no complaints as long as the new computer would start up in seconds.	4	8	3	8	0
I would like to have great colour on my computer.	3	0	0	8	2
Price is an important element when I purchase a new computer.	3	2	1	8	7
My old computer doesn't work for me anymore and I need a fast one with lots of space.	3	0	0	8	2
I am finding a work only computer that is fast and has plenty of memory.	3	7	2	3	3
I want a powerful computer to come with a low price.	3	8	3	8	0
The old computer is not satisfying so I want to find a new computer that comes with great value. I need it to run games perfectly under powerful CPU and GPU. I may store a lot of games so I need as much storage as it can. Moreover, it should boot up fast and have smooth keys. I want it to look great with some great display.	4	8	3	8	0
My work requires for a better computer that comes with a sturdy keyboard with useful backlighting. It should be fast and able to store lots of data. It should also come with good price and decent battery life.	3	8	3	8	0
A fast computer with a good price is what I want.	4	6	1	8	3
I draw on my tablet so a style pen is a must.	2	9	0	2	2
My past laptop just died a few days ago and I am in urgent for a computer that is well balanced for the price.	3	7	3	8	0
I need a fast computer.	3	7	2	8	0
I want the computer to provide great performance with games and stay cool while playing.	3	7	2	8	0
I am finding myself a fast computer.	3	4	3	2	3
A nice fingerprint scanner should be included in my new computer.	2	7	3	8	3
The computer I want should handle my games with ease and run super fast. I need it to be quiet and have a great battery life also.	3	7	2	8	0
I need a computer come up with the 2018 standard in sound output, keyboard and trackpad.	3	7	3	8	0
I tend to look at other's reviews before purchasing a computer and I want one that play games well and quietly.	3	7	3	8	0
I have got some expectations on my new computer as I need an amazing monitor and a good keyboard.	4	8	3	8	0
My old computer doesn't perform games well so I need a new one. I also want a red lit keyboard to come with it.	3	8	3	8	0
I would just use the computer for some light use so all I need is fast, cheap and good graphics.	3	2	1	8	7
I want to have a new computer that handles games well and boots up quickly. A nice display is also important.	3	7	5	8	0
It would be pleasant to have been able to use the computer as soon as possible, so it should be easy to set up. Moreover, the colours should be able to display greatly.	3	0	0	8	2
I Skype with my friends so I need a good sound output so I hear them clearly. It should also be fast and light.	3	9	3	9	3
I like playing games so I hope the new computer can play games at high settings effortlessly.	3	8	3	8	0
I want to get to use the computer as soon as possible so it's better to have some pre-loaded software.	3	5	2	9	3
I need a computer with cool extra hard drive that is fast and clear.	3	7	2	8	4
I do a lot of travel so I am finding a slim computer that can do well at that.	2	6	5	4	3
My next semester is coming and I am finding a new computer to cope with the work. The computer should play games easily with an amazing price.	3	2	1	8	7
I am looking through the recommendations on Amazon and want to find myself a quick computer.	3	7	3	8	3
The computer should have a light but large enough screen accomplished with speed.	3	7	2	8	4
I am changing from desktop to laptop and I want one that bootup fast with a quiet fan. The design should be great with a backlit keyboard. I don't want it to be cumbersome nor heavy.	3	7	3	8	0
I can get a cheap computer and upgrade it later on. Right now I just need to play games confortably on it.	3	7	3	8	0
My old computer is not working anymore and I want a new one with sleek design and great display.	3	7	3	8	1
I need a great computer for work that comes with a high performance-cost ratio.	3	7	3	8	3
I am finding myself a new computer that is light and come with nice size. The battery should last long and be replaceable.	3	6	2	8	3
I travel a lot so I would like to have a sturdy and handy laptop.	0	9	0	2	4
I cannot spend too much on the computer so I need one with a reasonable price.	3	8	3	8	0
I am finding a replacement for a higher performance-cost ratio.	3	8	3	8	0
The only thing I require on my computer is great specs with decent price.	3	7	3	8	1
I am willing to do some research for a good computer and currently I am finding one that play games with good frame rate.	3	7	3	8	0
I am finding for a nice laptop that is slim and fast. The connectivity should be good. I don't want my eyes to be hurt so a non-glare screen is important. The keys should be chiclet though.	2	6	5	4	3
I need a new laptop for work and it should be affordable, fast and sleek.	3	7	3	8	3
I need a new computer that is light and thin with the greatest screen size.	2	7	3	8	3
I want a high performance-cost ratio computer which can do fast start-up. The computer should be light and have a good fingerprint scanner. A premium typing experience and a professional look are expected. I want the design to be tasteful and minimalist. The keyboard should be easy to type on and I want good precision and gestures from the computer. It would be nice if it is silent when light use.	3	7	2	8	0
I use a laptop when I go to school and I need a fast one.	3	7	3	8	3
I do video editing so the computer should work great with that.	3	6	3	8	0
My old computer is not working and I need a fast and well built one.	4	6	3	8	3
I need a new computer that is fast and economical.	3	6	3	8	0
I am finding a sturdy computer with a nice keyboard.	3	7	3	8	0
I need a lightweight and cool looking computer for work.	3	7	3	8	3
I want to have a new gaming laptop and I want a nice display to come with it. I also want it to be responsive, quiet and light.	4	8	3	8	0
I need a computer that is easy to get started.	3	7	5	4	0
I am finding a fast computer with an awesome screen.	3	0	0	8	2
My old laptop is not working and I am finding a new one that has good amount of RAM and storage. It should play games well with a good price.	3	6	2	8	3
I want to play games well on a fast computer.	4	8	3	8	0
I want a fast and light computer.	3	7	2	8	4
I am a video editor and I need a good looking computer.	3	8	3	8	0
Good specs would make the computer more powerful.	3	7	5	8	0
A fast computer that is cheap and easy to use would be my ideal computer.	3	7	3	8	0
I need a thin computer with an appealing design and a light weight. I need it to perform well in running small applications and programming. I hope the keyboard is light-up and easy-to-type.	3	7	2	8	4
I expect to see some good pictures on the screen.	4	6	4	8	3
I have used my old computer for a long time and I am planning to replace it with a new one that has a much faster processing speed. I also want some nice quality of graphics on it. For the specs, I hope there will be useful built-in features and programmes, solid hard drive and a strong compatibility with Windows 10. For the keyboard, I think it would be amazing to be backlighted. I do gaming so I want some good gaming experience and long battery life for long-hour gaming. I may take it around so it should be light. 	3	8	3	8	0
A computer that runs games well with a low cost is what I needed.	3	8	3	8	0
I need a replacement for my recently died computer and I want it to be easy to setup the new computer.	3	6	2	9	3
I need a computer for my work and I want it to be light and easy to carry for my meetings. Also, the battery life and screen should be good so I can show my clients my slides.	0	9	0	2	4
I normally connect my laptop to my tv for gaming and I hope the new laptop do great in that, without being overheated.	3	7	3	8	0
My boyfriend needs a new laptop that comes with good screen size and touch screen capability.	3	9	3	9	3
I want to purchase a computer that is portable and lightweight. It should turn on quickly with fast processing. The wireless connection should be strong though.	2	7	3	8	3
I need a fast computer.	3	5	2	9	3
I need a new computer for myself that is lightweight and fast. I want a nice display with some chickley keys.	3	7	3	8	3
Speed is important for my computer.	3	7	3	8	0
I am new to gaming laptop and I want one that run flawlessly for games. Also, I want it to have great design and start up fast.	3	8	3	8	0
I am not sure what computer I should get but I am sure I need one that bootup quickly and display amazingly.	2	7	3	8	3
I need a computer with long battery life.	3	7	2	8	0
What I expect is a good computer with a high performance-cost ratio.	3	7	3	3	0
A computer with marvelous screen and good price is what I need right now.	3	7	3	8	3
I try to present myself with a computer that has a good price.	3	1	2	8	6
I am taking the recommendations from my friend to find a new computer from Amazon. I want it to contain beautiful graphics and multi purple backlit keys. It should be able to refresh games fast and provide a good trackpad.	3	7	5	8	0
I need a sturdy computer with a beautiful screen and above-average sound quality.	3	7	2	8	0
A good hard disk with a reasonable price is what I need.	3	9	3	9	3
I am buying a slim and lightweight computer for my wife.	2	7	3	8	3
My old computer is not working anymore and I am finding a new computer with a nice price. It should include a DVD drive and be easy to expend more RAM.	3	3	1	8	3
The hard drive of my old computer died so I need a new one with large storage and reasonable price.	3	9	3	9	3
My old computer needs a replacement and the new one should be easy to set up while running cool. The colours on screen should be good though.	3	7	3	3	0
All I need is a computer that play games well.	3	6	3	8	0
I need to bring my computer to school so I hope it would be lightweight. Also I don't want to have bloatware on the computer.	2	6	3	8	3
I am using the laptop for small projects and I hope it has an appealing design and litup and easy-to-type keyboard. I want it to be lightweight thin. It should perform small applications well.	2	7	3	8	3
I want to gift myself a light and portable computer.	2	6	5	4	3
My old computer is too slow and heavy so I need a new one.	3	7	3	8	3
I need a new computer that is lightweight, quiet and fast. I want the touchscreen to be excellent with a good resolution and the SSD should be amazing.	2	7	3	3	3
I am not finding a fancy computer but a powerful computer with a low cost.	3	5	4	9	3
I am taking a laptop that is travel-friendly and lightweight. It should also bootup fast.	2	7	3	8	3
I don't have a big budget so I need a computer that comes with a good price.	2	7	3	3	3
I want to have a new computer that is easy to setup. The speakers should be good though.	4	6	4	8	3
I don't want to carry a heavy mechine around.	3	7	3	8	3
I am changing my old computer and I want the new one to be easy to upgrade with a high performance-cost ratio.	4	7	3	8	0
I am in need of a new computer that is responsive and snappy. I want it to run fast and last long. The speaker would be better if it can produce nice special mix of sound, but I don't want it pull up the cost.	3	3	1	8	3
I am finding a new computer for myself that is fast and has high internet connection. I want it to be lightweight and loud. It would be good if it can install Windows automatically out of the box. One more thing, I want it to play games well.	3	7	3	8	1
I am buying something from the Black Friday Bargain and I want a new computer that comes with good picture and good sound quality.	3	9	3	9	3
I like computers with beautiful colour and large screen.	3	0	0	8	2
I know what I need for my new computer: good size and bright screen.	4	4	2	9	3
I am buying a new laptop for my daughter's graduation and it should be fast and have beautiful colours.	3	3	1	8	3
I would carry my computer around so it would be great to be thin.	2	9	0	2	2
My household has different needs for a computer and so it should be fast and have great graphics.	3	1	2	8	6
I would like to have a computer with long battery life and can run fast and quietly. The keyboard would be better with red backlit. I want it to be lightweight and have a high performance-cost ratio.	3	7	2	8	0
I am just a student so I need a computer with low price.	3	7	3	8	0
For the money I paid, I hope it come back with a high quality computer.	3	1	1	8	6
I have a lot of things to be done so I need a quick processor on my computer.	3	2	1	8	7
My old computer is not working and I am finding a computer with a high performance-cost ratio.	3	9	3	9	3
I need an upgrade from my old computer that I want a better processor and a decent GPU. I also need a decent upgradability for further upgrade.	4	7	3	8	0
I am on budget gaming but I need a computer that turns on quickly.	3	2	1	8	7
I am finding a fast computer.	3	2	1	8	7
As a responsible student, I am finding a big and full sized laptop to bring to college. The keyboard should be cool and the display should be nice. The gameplay should be smooth for me in a decent audio volume. Moreover, it should be quick to charge.	3	7	3	3	0
I need a computer with a nice and sleek look and large space for my programmes.	3	7	2	8	4
I want a computer that have great specs and amazing cooling. The SSD should be fast and the battery life should be long.	3	7	2	8	0
I cannot play certain games with my friend on my old computer so I need a new laptop that play games well and stay in a good price. I also want it to run smoothly, cool and quietly. A sturdy computer with cool red backlit keyboard would be perfect.	4	8	3	8	0
I am going to purchase a new computer on Black Friday so what I want is a computer that play games well in a low cost. The fan should be quiet.	3	1	2	8	6
One of my flight attendent mentioned she wanted a light computer.	0	9	0	2	4
I don't want the computer to be heavy or look dull. I need it to be fast.	3	1	0	7	5
It would be enjoyable to have a computer that is speedy with an amazing sound system.	3	2	1	8	7
I want to buy a new laptop so I can share it with my wife. The computer should have nice colour option and design. As it is for my wife, it should be light. The keys should be responsive and the screen should sharp. I don't want it to be too expensive.	3	0	0	8	2
For a light use of laptop, I am finding one that runs quickly with a low cost.	3	3	1	8	3
I plan to buy a travel notebook so it should be slim and lightweight. The battery life should be long so I don't have to take a charger around. The fan should be quiet so I don't disturb others. I want the display to be beautiful and the mousepad and keyboard to be accurate.	2	6	5	4	3
I need a computer to replace my old computer that should be fast and quiet.	2	6	5	4	3
I need a good gaming laptop.	3	7	2	8	0
