I am a student and am looking for a laptop that has a long battery life and a nice screen. I need it to be fast and light. The keyboard should be comfortable to someone who has big hands like me. The case should be sturdy as well as fingerprint-resist.	3	4	0	2	3
I am in need of a new computer that is fast, sleek and economical. The speakers have to be good though.	3	9	3	8	1
I would like to have a computer with long battery life and can run fast and quietly. The keyboard would be better with red backlit. I want it to be lightweight and have a high performance-cost ratio.	3	7	2	8	0
I do a lot of typing work so I hope the surface would be comfortable to rest my hands on. Also, I like a sleek laptop with a responsive mousepad and keys. Not to mention that the specs should be wise.	3	9	3	8	0
I like to stick to one brand while purchasing computer and this time I want one with unique look. I want it to look sturdy, slim and stay silent.	3	7	3	3	0
Screen is the most important element to me so I want it to be sharp. Moreover, I want the computer to be light and compact.	3	7	3	8	3
My old computer needs replacement with a lighter and faster model. There should be no heating issues. The bezels should be thin and for the speakers and the battery life, they should be decent.	2	7	3	8	3
I need a new laptop for grad school and it should be fast and sturdy and great looking. I hope the battery stay excellent and keep cool. The screen should be sharp and light. The touchpad and keyboard should also be good. It would be better to be upgradable.	2	5	2	3	3
I am finding myself a new computer that has a fast refresh rate and good video card. There should not be a lot of bloatware. I want to have some great backlights on the keyboard. The fan should be quiet and easy to clean. I need a fast bootup with a high performance-cost ratio.	3	7	3	3	0
I have a few points to note for a perfect laptop. The build quality ought to be amazing. It shouldn't look too fancy, and the key placements should be good.	3	7	3	8	0
I would look into the specs the computer comes with so it should have a large hard drive and a decent RAM.	3	6	2	8	3
I did a lot of researching and I need a new computer that is fast, cheap, light and slim.	3	7	3	8	3
I need a new gaming laptop with some good build quality. I also want it to be thin and light so that I can carry it around.	3	9	3	8	0
I need a computer that immdiately wakes when I use it. It would be better if it allows others to borrow my computer but not my account. The computer should have a long battery life and can be intergrated with my phone. Hopefully there is no system administration or virus software needed. It would be convenient if it doesn't need a transfer of files. I hope the computer would be secure to use, easy to use and simple to use.	3	9	0	2	2
I am in need of a new computer that is responsive and snappy. I want it to run fast and last long. The speaker would be better if it can produce nice special mix of sound, but I don't want it pull up the cost.	3	3	1	8	3
My old computer died suddenly and I need a new one that is fast and economical. The screen should also be good looking.	2	7	3	3	3
I have got a lot of photos and I need a roomy device for that. I also want it to be lightweight and fast.	3	9	3	8	1
I want to buy a new computer for gaming so I want it to download games quickly.	3	6	5	8	0
I am buying a new laptop but I also want to do gaming on it, so it should run all games well. I also want it to stay cool and startup fast. By the way, I don't have much budget on the computer.	3	7	3	8	0
I am looking for a new laptop that is fast and comfortable to type on. I hope there won’t be much bloatware.	3	5	2	3	3
I need a computer for my work and I want it to be light and easy to carry for my meetings. Also, the battery life and screen should be good so I can show my clients my slides.	0	9	0	2	4
I am buying a laptop for my daughter and she wants it to be lightweight with a high performance-cost ratio.	3	9	1	8	3
The computer should boot up and connect to the Wifi in a super fast way, but I don't want the price to be too high and the diplay should be great also.	3	7	2	8	4
I need an economical laptop for my New York trip so it should have a long battery life to stay within the flight. The processor should be good to allow me to play games well.	2	9	0	2	2
My old computer is not working anymore and I am finding a new computer with a nice price. It should include a DVD drive and be easy to expend more RAM.	3	3	1	8	3
I am trying to upgrade from an old computer that I need the new one to be thinner and lighter and more economical. The keyboard should be responsive and the battery should be decent. O would need to have some USB type C ports and enough RAM on the computer.	3	7	3	8	3
I recently need a new computer that comes with high speed and minimal bloatware. I do multitasking so I hope it works well on that with a decent price.	3	6	3	8	3
I am finding a computer for myself that show vivid colours and brightness. The build quality should be good with a responsive touchscreen.	2	9	0	2	2
I pay attention to gaming experience so I need a new laptop with amazing gaming performance. It should boot up as soon as possible. For the specs, I need excellent touch pad, good back-lit keyboard, perfect speakers and subwoofer audio. By the way, I hope the computer would run quietly.	3	9	3	8	0
I don't want to borrow my husband's computer everytime I need it so I am finding myself a new computer with a nice hard drive. Since the previous one doesn’t boast with a number pad, it would be nice if the new one include one. I don't have a huge budget for the computer.	3	3	1	8	3
I need a vivid development platform that is lightweight and has a nice backlit keyboard. I need the charging to be quick.	3	7	5	8	0
I would do as much research as I could to find the best use of my money for a powerful computer.	3	2	1	8	7
I don't have much criteria for my new computer. I just want it to be reasonably priced.	3	7	3	8	0
I am finding myself a new computer that is light and come with nice size. The battery should last long and be replaceable.	3	6	2	8	3
I don't really have huge budget and all I want is an affordable computer that can play games well. Moreover, I want it to be fast and fashionable.	3	7	3	8	0
I am finding my first laptop in college and I need it to have excellent visual fidelity and a full keyboard.	3	4	0	2	3
As a responsible student, I am finding a big and full sized laptop to bring to college. The keyboard should be cool and the display should be nice. The gameplay should be smooth for me in a decent audio volume. Moreover, it should be quick to charge.	3	7	3	3	0
I am finding for a new gaming laptop. It should produce less heat with a lower power consumption. I want it to boot and startup fast. The screen should be bright with low light leckage and high colour representation that come with wide viewing angles. I also need a solid build that it only produce low fan noise. I don't want it to be too heavy. A good keyboard is preferrable.	3	9	3	8	0
The computer I need is the one which can be opened up and upgraded easily and have a good build quality.	3	7	2	8	0
My previous computer does no good to me so I need a new one that is lightweight with fast startup time and nice keyboard design.	2	7	3	8	3
I am buying a Christmas present and it should be quick, solid and light. I want the keyboard to be backlit with clearly lit and quiet keys and large touchpad. The SSD should be in high quality, as well as the Wifi performance. I hope there would be a gorgeous screen and great audio output.	3	6	3	3	0
I am into gaming and I am finding a new computer that is fast and own a gorgeous screen.	4	8	3	8	0
I am not affordable to all computers but I want one that is fast and comes with minimal bloatware.	2	6	5	4	3
I am taking the laptop to school so I want it to be light. I hope it would be able to startup fast with a low price.	3	0	0	8	2
I am finding a laptop for myself that is superfast and light. The games I play should work well on it. The design should be good though.	2	6	5	4	3
I have used my old computer for over 10 years and now I need a nice looking computer.	3	7	3	3	0
The computer I want should have a high performance-cost ratio and a comfortable IPS panel. I hope it is well built and durable. The keyboard would be better to be a back-lit red one and be comfy for typing.	3	7	2	8	0
I work at home so it's important for me to have a computer that is fast and priced well.	3	2	1	8	7
I am going back to college later and so I need a laptop with a huge screen and a number pad on the keyboard. Of course, the price should be good.	4	6	1	8	3
I am changing my old laptop and I want a fast one that is well designed and great for gaming.	3	7	3	8	0
My old computer needs replacement and the new one should be fast and has a perfect size. The screen should be great though.	3	5	2	3	3
I usually stick to one brand when it comes to computer and now I want a computer that runs cool  and be easily upgradable. I need the setup to be fast. I also want a responsive keyboard and quiet fan to enable the unit to run cool.	3	9	3	9	3
I am finding myself a new laptop that is cheap and fast. It would be nice to feature a useful touch screen. I also want it to be light and sleek. The keyboard should be responsive though.	2	9	0	2	2
I am planning an upgrade for my wife and she needs it to be lightweight and fast. The screen should be brilliant. There shouldn't be much bloatware.	2	5	2	3	3
I have got a number of needs on my new computer so I am hoping for a cheap computer that fits all my needs.	3	2	1	8	7
I am an engineering student and am finding myself a fast computer with superb specs. The display ought to be great with awesome backlit keyboard. I hope the price would be reasonable though.	3	7	3	3	0
I want to buy a new gaming laptop for myself that play games well and have a large storage. I also want it to be sleek and light.	3	0	0	8	2
I am buying a new laptop for my husband and he wants it to be lightweight, clear and sharp. The sound should be good as well.	3	0	0	7	4
I want to find a computer with high performance-cost ratio that would be perfect to use in trips.	3	8	3	8	0
I won't depend too much on this laptop so I just need it to have a high performance-cost ratio.	3	7	3	8	0
I need a computer that runs silently with a good battery life, also it should stay within my budget.	3	7	2	8	0
I want to have a new computer that is light and fast with a good screen size.	2	7	3	8	3
My family is going to have a new laptop and we are looking for a fast one with great graphics. It should be terrific for playing games. The screen size and sound quality should be excellent.	3	7	3	3	0
My old computer is starting to be unreliable so I need a new one that has lots of space yet running fast. I don't want the price to be too high through.	3	3	1	8	3
I need a well-built computer which is light and sleek so I can carry it around.	3	7	2	8	4
I am taking the laptop to school so it must be light and last long. I hope the bootup process would be fast also.	2	7	3	8	3
I am finding a new computer for myself. I need it to be fast and have great battery life. If there are plenty of ports, it would easy to upgrade. I also want the computer to be substanial with a brushed look. A good keyboard is also important.	3	3	1	8	3
I am finding a new computer for myself and I want it to boot up fast and handle several games well. Of course, the price can't be too high.	3	2	1	8	7
I can't use my old computer anymore and I need a new one that is fast and reasonably priced. An awesome keypad is also needed.	3	2	1	8	7
I would do a lot of checks to make sure I buy the fastest computer with the best price.	2	7	3	8	7
I need a powerful laptop to bring to class so it should be small but with a big screen for multitasking. I have got long lectures so the battery life should be great. Besides that, I want it to handle games well. It should be fast, responsive and economical. The looking should be sleek with a full keyboard.	3	7	3	8	0
Our old computer are not fast enough so we need some new one with higher performance-cost ratio.	3	7	3	8	3
My old computer doesn't last long for the battery life and I hope the new one would.	3	6	2	8	3
I am a student and I am finding a tablet for school that has a sleek design and a crisp screen. A reliable fingerprint sensor being featured would be nice.	3	5	2	3	3
A computer which can quickly download stuff is which I need. I also need large SSD and RAM to store things. However, I want it to be light and have a small screen. It's better if it has a built-in SD drive.	2	2	3	3	6
Everyday I need to use my laptop so I need a big screen and a great keyboard to make it comfortable, of course, it should be fast also.	3	9	3	8	0
I am buying a new laptop for my daughter's graduation and it should be fast and have beautiful colours.	3	3	1	8	3
I don't have a big budget so I need a computer that comes with a good price.	2	7	3	3	3
As a person who is into light gaming and video editing, I need a computer that goes perfect for both the aspect.	3	2	1	8	7
I focus on the design of a laptop very much so a beautiful finish and a beautiful screen is a must. The keyboard and touchpad should also be good though.	4	7	3	8	0
I do a lot of research online and I am finding a new computer with a reasonable price.	3	2	1	8	7
I pay attention to my gaming experience but I also want a low price for a good computer.	3	2	1	8	7
My old computer has stopped working so I need a new computer with good internal specs, also, it should be fast and have amazing battery life.	3	9	3	8	0
I am planning to buy a laptop for my son and he wants it to be lightweight and nice looking. The screen should be nice also.	2	7	3	8	3
My old computer is still going on well but I decided to go on with a new one with a longer battery life.	3	3	1	8	3
